id,img_warm,img_cool,img_low_res,img_mid_res,img_high_res,img_bright_low,img_bright_medium,img_bright_high,img_bright_very_high,img_bedroom,img_kitchen,img_bathroom,img_living_room,img_dining_room,img_balcony,img_not_a_room
1063556772128725844,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1063616256447663673,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1063621381346345110,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1064045973714377018,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1064197394906980849,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1064611992535402261,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1063634083718606661,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1063649899386715692,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1064614567308657958,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1064262392845300924,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1064638779124203924,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1063678278468041791,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1063689154711948418,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1063699321519893450,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1063712027306058673,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1064642274515838821,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1064676841223488798,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1063743200428216608,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1064334374031444194,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1064349258294723507,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1064979033175941054,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1064981519464880487,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1064992694113001686,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1063790301141290394,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1065721487598324262,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1064380473933905802,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1064386259218831226,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1065036777690882275,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1065047593466867907,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1065053692013707335,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1065748646491274014,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1065123233927506878,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1065137407163150152,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1065149348858551463,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1064453395043523866,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1064464851497152849,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1065764113312662491,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1065168176020500033,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1064487844622915770,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1064508596646719594,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1064524549957798093,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1065806950643298823,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1065841575717549014,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1065178542921563060,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1065180763384956291,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1065197855349247245,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1064573160896718859,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1065208726433484059,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1065864593264842847,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1065876991470996190,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1065228148152422567,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1065231062434114198,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1065240964270951304,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1065886281887248753,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1065906798844168146,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1065908663035770057,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1065908893736780514,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1066588166094653246,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1066591862829672236,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1066593152022308592,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1066611749634211344,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1066617995340006447,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1065263719848828630,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1065265617381469365,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1065285512529324229,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1066683945090387922,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1066689393962355267,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1065328823355868388,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1066056159357621770,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1065360969445507987,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1066793799169921846,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1066832749463806795,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1067104322939148370,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1065468604322130553,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1066083933546044606,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1066360400951709366,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1066411280269077398,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1067119481222108092,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1067147030216180478,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1067150264485861846,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1067180342924354341,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1067185846882110336,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1067862212320926018,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1066473076403691865,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1066496405127335273,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1067890216754592615,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1067194504152355548,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1067212546983957215,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1068828068404734071,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1068831494946585501,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1068841722350782317,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1067909974502980375,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1067929414643113970,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1067248373355671165,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1067285169622418638,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1067308222332832633,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1067955150041224933,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1068879009077849221,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1067318278043570009,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1067326590288088518,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1067342071743323133,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1068032601071538306,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1067356405126744350,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1068940922605214773,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1068037913939365373,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1068045292332827467,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1067406637022965975,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1067416961927941819,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1068942825942822488,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1069529436684090397,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1068099087556192313,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1069051519466672626,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1069085610420853310,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1069148802245473616,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1069281351373896636,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1069319167773966775,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1069323564427524831,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1068128457180674863,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1069575562185159114,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1069581465865569796,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1069335274612759488,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1068184324556621795,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1069404020425415356,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1069614329742850650,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1069638985188983543,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1069660831994897456,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1069660931203333025,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1069670931199452213,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1069700366907467079,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1069440521898454039,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1069448175064280123,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1069471163835718323,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1068316268404363100,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1068535790670381070,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1069494314628055845,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1069509020723480809,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1068632683241149771,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1070029789759866361,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1070035541558051358,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1068648973502317214,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1068692543057772393,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1068701041675733631,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1070063409914339206,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1070072244520386637,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1070090694273327932,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070375254306022042,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1070392951349082599,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1068759626559812433,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1070729729219241962,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1070206191163727191,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1070206231559575741,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1070212724143418542,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1070216433345591149,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1068800410179480316,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1068800539122993824,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1068807527287938933,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1068814722191941387,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070223061673439284,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1070224997035486215,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070233106070105268,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070762203061396919,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1070781317309571190,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1070804698923398815,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1068821595522469816,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1071500197335290604,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1071503985846432550,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1070809397990646875,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1071535987309737327,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1070258527238043575,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1070264261622416231,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070846089782849998,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070882451210827934,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1070902299768921931,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1071555345042294537,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1071563213712099188,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070916205439068402,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1070933679070860508,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1070946772793821760,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1072326745628257800,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1072330336384168582,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1072330343864756511,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1072330951358808585,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1071571545443673262,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1071577046728157351,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1071578642045834053,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1072363011332819811,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1071592708401090738,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1071001851612317640,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1071026512816660130,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1071605592410204510,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1071611575258327145,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1072397927307163662,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1072426390543662451,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1071629594708012043,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1071046186574902330,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1071138370334594420,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1071145253279409633,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1071632083672151439,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1072434615938389532,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1072437239837923858,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1071639831400473850,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1071162693327431927,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1071252327346520111,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1071305513391044999,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1071490926112932916,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1072525285349007856,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1072588838276258030,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1071656446899227470,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1073293423300227070,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1073303138471819907,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1071687662025924870,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1072679357829207520,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1072955076667203829,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1072984517444614096,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1071690359385112482,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1073691792753682200,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1071702092582432155,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1073704267757476280,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1073712950193918807,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1073714580463302105,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1073718507169683454,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1071711674998191364,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1071712838278826224,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1073096435186227992,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1073097050428397100,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1073102188382046327,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1073784207477565955,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1071773385098546400,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1073168809179791657,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1073212266435532295,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1071844015695678679,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1071845254280707630,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1073799567648747012,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1073812496130825841,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1073812798357234569,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1073829477647526920,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1071867056902045237,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1072072107594456717,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1073991269403312345,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1072221277922567967,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1072224250614992413,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1073862732686557446,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1073865560294424426,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1072257253446418719,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1074095919382321711,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1072262598273552197,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1073885495917894323,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1073890413922943798,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1073894409940916009,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1075050108575147178,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1073909088070622160,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1075083377143681208,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1074420103083602403,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1075095191268365141,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1073921562394875569,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1073923820603914830,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1073937756848129229,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1073969258803632789,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1074441050210990312,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1074449955510547214,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1074478658712648870,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1075137758579387848,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1075195750416234206,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1073986391307413157,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1073989379162246402,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1075872158759415275,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1074492494345739422,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1074523066001918677,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1075204847884351238,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1075228898093020910,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1074568432224203129,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1074569718887852996,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1074571469678915642,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1075949095616845448,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1075975889760834283,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1075257785343299964,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1075262438017520880,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1075988944588558577,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1075996379411080210,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1076008070553694382,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1075295434908707196,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1074646395299673674,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1074686096657284664,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1075304448363370485,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1076057978799307321,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1076058143863899314,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1076099948960195839,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1075312913485636303,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1075324199205051671,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1075344944565963100,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1076180684071357784,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1076539551231059034,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1075365505740207198,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1076588025382002175,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1076592911953394596,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1076604320416650284,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1076610336955412370,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1076610550508826064,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1076809449021179624,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1076821475598138230,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1076833744450038933,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1075420225284956700,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1075447205609755444,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1076625362702844744,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1076648669646743108,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1076664953001023549,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1076665328399791830,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1076920570010435001,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1076928116376555336,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1076951037986835312,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1076964931715720527,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1076982497285514185,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1076727601217779266,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1075526888074670680,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1077225134109396230,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1077226781312294294,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1077275584879266311,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1077279957459996091,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1076742544830725053,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1077283931776853911,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1077289394787446334,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1077322882659188590,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1075809993822394405,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1075810756779272468,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1077331999020467055,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1077332158036590365,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1077342278429725259,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1077558976843296389,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1077569787370494724,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1077575100902769034,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1077580401311222088,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1078858170701292833,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1077359929118965537,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1077360690249409720,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1078872359415895912,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1078874122107453878,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1077993353477680072,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1078041331962527959,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1078073308301387919,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1078087848386211396,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1078891421112782078,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1078906379510295956,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1077443967079187350,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1077444936317347096,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1077471884637296527,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1077484652434873882,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1077489560803566237,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
